Date,realized_return,VaR_0.99,ES_0.99,VaR_0.99_$,ES_0.99_$
2013-04-03,0.0051061338878031,0.05009521185923873,0.08842655889113742,50095.21185923873,88426.55889113742
2013-04-04,-0.0099339677719237,0.04987016970061836,0.08802932125197645,49870.16970061836,88029.32125197645
2013-04-05,-0.0106232988749815,0.04977072215008497,0.08785377943156196,49770.72215008497,87853.77943156195
2013-04-08,0.0070869159425712,0.04980608775170879,0.08791620572618462,49806.087751708794,87916.20572618462
2013-04-09,0.0018050112697607,0.05284344182689903,0.09327765164156931,52843.441826899034,93277.65164156932
2013-04-10,0.0201936855815215,0.05298917270611977,0.0935348913995302,52989.17270611977,93534.8913995302
2013-04-11,-0.0031265894804069,0.052786477115470555,0.09317709924897737,52786.47711547055,93177.09924897736
2013-04-12,-0.0104841509666631,0.05217413430437643,0.09209621016522766,52174.13430437643,92096.21016522766
2013-04-15,-0.0234229041423903,0.05215770168406823,0.09206720379888071,52157.70168406823,92067.20379888071
2013-04-16,0.01510521622718,0.051918343253296265,0.09164469550738528,51918.34325329626,91644.69550738529
2013-04-17,-0.0565623528400002,0.05183178309678002,0.09149190212666625,51831.78309678002,91491.90212666625
2013-04-18,-0.0270505727655111,0.055122401576135106,0.09199825128615298,55122.401576135104,91998.25128615298
2013-04-19,-0.0038848005828788,0.05480905148070027,0.09147527587151076,54809.05148070027,91475.27587151076
2013-04-22,0.0206291750039264,0.054314743727078126,0.09065028552946965,54314.74372707812,90650.28552946965
2013-04-23,0.0185394879929664,0.05378690820247213,0.08976933796836983,53786.90820247213,89769.33796836983
2013-04-24,-0.0016510463437394,0.05362227301792392,0.0894945649424216,53622.273017923915,89494.5649424216
2013-04-25,0.0071756997420338,0.053131450718254876,0.08867539175746099,53131.45071825488,88675.391757461
2013-04-26,0.0213674978788012,0.05322665998890114,0.08883429423912426,53226.659988901134,88834.29423912425
2013-04-29,0.0304985685172105,0.05287679741209625,0.08825038017993615,52876.797412096246,88250.38017993615
2013-04-30,0.0290087537100613,0.052996947544215696,0.08845090849021887,52996.9475442157,88450.90849021888
2013-05-01,-0.0079131330290182,0.05285391403359029,0.08821218825168427,52853.91403359029,88212.18825168427
2013-05-02,0.0140824574630628,0.05301341323146521,0.08847838941249127,53013.41323146521,88478.38941249126
2013-05-03,0.0099611442929325,0.05321164186203541,0.0888092292679014,53211.64186203541,88809.22926790139
2013-05-06,0.0235652592429322,0.053200770068978144,0.0887910844498054,53200.77006897814,88791.08444980539
2013-05-07,-0.0044595545082269,0.05314787553342904,0.08870280446500849,53147.87553342904,88702.80446500849
2013-05-08,0.0112306088890882,0.04155102080745874,0.06934787208356574,41551.02080745874,69347.87208356574
2013-05-09,-0.0087620718278522,0.04299163459394641,0.07175222939286281,42991.63459394641,71752.2293928628
2013-05-10,-0.0083543449140257,0.04446937166616957,0.07421854476770144,44469.37166616957,74218.54476770145
2013-05-13,0.0038998052728075,0.0458467965468548,0.07651744098190308,45846.7965468548,76517.44098190308
2013-05-14,-0.0242165351794155,0.046855460450453634,0.07820088206235724,46855.46045045363,78200.88206235724
2013-05-15,-0.0344018750090658,0.048058121427428595,0.0802081006088673,48058.121427428596,80208.10060886729
2013-05-16,0.013272610961468,0.048653769127503584,0.0812022254151646,48653.76912750358,81202.2254151646
2013-05-17,-0.0030421732053129,0.04911706938063408,0.08197546482218804,49117.06938063408,81975.46482218803
2013-05-20,0.022074143604122,0.049751027969703085,0.08303352978152455,49751.027969703086,83033.52978152454
2013-05-21,-0.0074105103849012,0.05015891443783311,0.08371428462380802,50158.91443783311,83714.28462380802
2013-05-22,0.0038369566917379,0.050522692064840086,0.08432142264001806,50522.692064840085,84321.42264001806
2013-05-23,0.0017884789391951,0.0507640811503025,0.08472429648272306,50764.0811503025,84724.29648272306
2013-05-24,0.0067844602361052,0.05123490303803144,0.08551008935639677,51234.903038031436,85510.08935639677
2013-05-28,-0.0083692334761251,0.051763278842831724,0.08639193863497728,51763.27884283172,86391.93863497728
2013-05-29,0.0079198980358102,0.052093164107196326,0.08694251093550914,52093.164107196324,86942.51093550914
2013-05-30,0.0147905910690476,0.05238000420283735,0.08742124165919286,52380.00420283735,87421.24165919286
2013-05-31,-0.0041050098818786,0.052844384866468974,0.08819628425101833,52844.38486646897,88196.28425101833
2013-06-03,0.0021987563698591,0.05327531649699927,0.08891550103582986,53275.31649699927,88915.50103582986
2013-06-04,-0.0031334495443458,0.05334706112693429,0.08903524147355513,53347.06112693429,89035.24147355513
2013-06-05,-0.0093913054147497,0.05311544838371287,0.08864868416214101,53115.44838371287,88648.68416214101
2013-06-06,-0.0150530811342157,0.05338867762869061,0.08910469863211053,53388.67762869061,89104.69863211052
2013-06-07,0.0076113745451959,0.05654405257509634,0.09437096005979013,56544.05257509634,94370.96005979013
2013-06-10,-0.0066308942417809,0.05598200533034607,0.09343291378134912,55982.00533034607,93432.91378134911
2013-06-11,-0.002943973304851,0.05576463703840021,0.09307013019115201,55764.637038400215,93070.13019115201
2013-06-12,-0.0124394593179305,0.05543894667924238,0.0925265591084971,55438.94667924238,92526.5591084971
2013-06-13,0.0086846685535995,0.055164318237385296,0.09206820940525717,55164.3182373853,92068.20940525718
2013-06-14,-0.013648610341209,0.05523893193689533,0.09219273826613116,55238.93193689533,92192.73826613116
2013-06-17,0.0045239428141043,0.054953829193595836,0.09171690715082297,54953.82919359583,91716.90715082297
2013-06-18,-0.0005325017169999,0.05482976513478279,0.09150984657051608,54829.76513478279,91509.84657051608
2013-06-19,-0.0205209412738584,0.05453973293062053,0.09102578827775931,54539.732930620536,91025.78827775932
2013-06-20,-0.0146696827163215,0.05477837981331891,0.09142408543563656,54778.379813318905,91424.08543563656
2013-06-21,-0.0080448012405118,0.05462756780240198,0.09117238302644194,54627.56780240198,91172.38302644194
2013-06-24,-0.0268630825627729,0.05442836061630548,0.0908399099802667,54428.36061630548,90839.9099802667
2013-06-25,0.0002234982851646,0.05420146879317087,0.0904612317956691,54201.46879317087,90461.2317956691
2013-06-26,-0.011390109704443,0.05424642829677573,0.09053626836142226,54246.42829677573,90536.26836142226
2013-06-27,-0.0108353012859664,0.054241368332445465,0.09052782337614144,54241.36833244547,90527.82337614144
2013-06-28,0.0069592223183695,0.05419093536297902,0.0904436516988303,54190.93536297902,90443.6516988303
2013-07-01,0.031501302203344,0.05403175391130258,0.09017798085045121,54031.75391130258,90177.98085045122
2013-07-02,0.0223997259630133,0.05436954996979576,0.09074175611756845,54369.549969795764,90741.75611756845
2013-07-03,0.0055045033480322,0.05422545113044432,0.09050125786543067,54225.45113044432,90501.25786543067
2013-07-05,-0.0080645751399778,0.053939234346521425,0.09002356743727898,53939.23434652142,90023.56743727898
2013-07-08,-0.0056941376054782,0.0539678106652746,0.09007126077570976,53967.8106652746,90071.26077570976
2013-07-09,0.0174354967208885,0.05142468492780506,0.0858268317603147,51424.68492780506,85826.8317603147
2013-07-10,-0.0038428911149189,0.05200768868375384,0.08679985406171908,52007.68868375384,86799.85406171909
2013-07-11,0.0154719300547585,0.05235806806449093,0.08738463065694807,52358.06806449093,87384.63065694807
2013-07-12,-0.0018273665440661,0.052678741958033404,0.08791982935285907,52678.7419580334,87919.82935285907
2013-07-15,0.0021780218260446,0.05324800143812441,0.08886991271640958,53248.00143812441,88869.91271640958
2013-07-16,0.0064362976304776,0.05351399668445947,0.08931385377872807,53513.99668445947,89313.85377872807
2013-07-17,0.0002555166696848,0.053709566930910564,0.08964025684105204,53709.566930910565,89640.25684105203
2013-07-18,0.0033643316894379,0.053434340821772786,0.08918090964236379,53434.340821772785,89180.9096423638
2013-07-19,-0.0158984355796658,0.05373532762704858,0.08968325095830469,53735.32762704858,89683.25095830469
2013-07-22,0.0031949243735253,0.053572804527219436,0.08941200296202072,53572.804527219436,89412.00296202072
2013-07-23,-0.0173193986901199,0.05353568287145076,0.08935004761686315,53535.68287145076,89350.04761686314
2013-07-24,0.0500857777059604,0.05383439993522292,0.08984860077693212,53834.399935222915,89848.60077693211
2013-07-25,-0.0045729737673857,0.05381567355203668,0.08981734679566881,53815.67355203668,89817.34679566881
2013-07-26,0.0056625510133914,0.053518502453123125,0.08932137382186667,53518.502453123125,89321.37382186667
2013-07-29,0.0153019358595889,0.05349212389760071,0.08927734850892444,53492.12389760071,89277.34850892444
2013-07-30,0.0122738765351188,0.04854161049439485,0.0894874468714565,48541.61049439485,89487.4468714565
2013-07-31,-0.0017441948158115,0.04853939387347116,0.08948336048567074,48539.393873471156,89483.36048567074
2013-08-01,0.0091286303604388,0.04857075877193981,0.0895411823143401,48570.75877193981,89541.18231434011
2013-08-02,0.0127502205257978,0.048542990849366245,0.08948999158393944,48542.990849366244,89489.99158393944
2013-08-05,0.0148290005326559,0.04844220816627532,0.08930419665651933,48442.20816627532,89304.19665651933
2013-08-06,-0.0089868559664516,0.04876758146418186,0.08990402895324882,48767.58146418186,89904.02895324882
2013-08-07,-0.0005808230268439,0.037860003351370124,0.06979568670986132,37860.00335137012,69795.68670986131
2013-08-08,-0.0019931998002361,0.03960539554723147,0.073013352745376,39605.39554723147,73013.352745376
2013-08-09,-0.0143324571802816,0.04089025157563569,0.07538201098329271,40890.25157563569,75382.01098329271
2013-08-12,0.0280121582048434,0.041798117462226544,0.07705568022222513,41798.117462226546,77055.68022222513
2013-08-13,0.0464281636341488,0.042479919386366055,0.0783125959454959,42479.919386366055,78312.59594549591
2013-08-14,0.0180755275126188,0.043044397798976064,0.07935322338747901,43044.39779897606,79353.22338747901
2013-08-15,-0.0011844691538822,0.04368568946575919,0.0805354576268434,43685.68946575919,80535.4576268434
2013-08-16,0.0088379752410428,0.043940118843196325,0.08100450336232784,43940.118843196324,81004.50336232784
2013-08-19,0.0107122284511441,0.044721925371178695,0.0824457796080894,44721.925371178695,82445.77960808939
2013-08-20,-0.0132235031428905,0.04522077663644744,0.08336542206829682,45220.77663644744,83365.42206829682
2013-08-21,0.0025716568317636,0.045308609822560686,0.08352734433448877,45308.609822560684,83527.34433448878
2013-08-22,0.0011930174245952,0.04562902992831025,0.0841180453206689,45629.02992831025,84118.0453206689
2013-08-23,-0.0038640469377899,0.04569921667065498,0.08424743600863092,45699.216670654976,84247.43600863092
2013-08-26,0.0038843137794052,0.04628394564619273,0.08532539577551336,46283.94564619273,85325.39577551336
2013-08-27,-0.0290064665907231,0.04638570728585202,0.0855129954292911,46385.70728585202,85512.9954292911
2013-08-28,0.0047164152752086,0.046361653979265255,0.08546865266906244,46361.653979265255,85468.65266906243
2013-08-29,0.0016283742370065,0.0470693669970073,0.08677333602073538,47069.366997007295,86773.33602073538
2013-08-30,-0.0091530732970693,0.04733856735537674,0.08726961236018944,47338.56735537674,87269.61236018945
2013-09-03,0.0027876107035706,0.04721151511170334,0.08703538896319407,47211.51511170334,87035.38896319407
2013-09-04,0.0204810795098598,0.04760472257674075,0.08776027492759893,47604.72257674075,87760.27492759893
2013-09-05,-0.00688134306415,0.047261783034781825,0.08712805890244842,47261.78303478182,87128.05890244842
2013-09-06,0.0059386441181909,0.045017579086920854,0.08299082325024214,45017.57908692086,82990.82325024213
2013-09-09,0.015830850824957,0.04557927907138555,0.08402632860339243,45579.27907138555,84026.32860339244
2013-09-10,-0.0230423677294669,0.04587593743413622,0.08457322433275206,45875.93743413622,84573.22433275207
2013-09-11,-0.0559819408740698,0.046350610094364315,0.08544829304248101,46350.61009436432,85448.29304248102
2013-09-12,0.0105911625020114,0.05410503128949302,0.08661091228637093,54105.03128949302,86610.91228637092
2013-09-13,-0.0166170817252342,0.05439372986505272,0.08707305871543801,54393.729865052715,87073.058715438
2013-09-16,-0.0323082523839265,0.054832939800137,0.08777614255544819,54832.939800137,87776.14255544818
2013-09-17,0.0114863726859985,0.05474297456579084,0.08763212690967419,54742.974565790835,87632.12690967419
2013-09-18,0.0203485874375271,0.054857114091067444,0.0878148405719073,54857.114091067444,87814.8405719073
2013-09-19,0.0162653237305742,0.05506666702923276,0.08815029128165142,55066.66702923276,88150.29128165141
2013-09-20,-0.0104073679505266,0.055135798910463704,0.08826095705817501,55135.7989104637,88260.957058175
2013-09-23,0.0485038066080079,0.05508833273883671,0.08818497358067993,55088.33273883671,88184.97358067993
2013-09-24,-0.0031438721434677,0.055131920762544584,0.08825474894922004,55131.920762544585,88254.74894922004
2013-09-25,-0.0155981710803578,0.05514962526049869,0.08828309017152103,55149.625260498695,88283.09017152103
2013-09-26,0.0096926078373264,0.05515471021043664,0.08829123011973954,55154.71021043664,88291.23011973954
2013-09-27,-0.0071627374798066,0.0552764369666631,0.08848608936212725,55276.4369666631,88486.08936212726
2013-09-30,-0.0125065090221976,0.05517389943891967,0.08832194808709627,55173.89943891967,88321.94808709627
2013-10-01,0.0232408330083722,0.05504385691025918,0.08811377702102578,55043.85691025918,88113.77702102579
2013-10-02,0.003273803429578,0.05530701491259293,0.0885350382995866,55307.01491259293,88535.0382995866
2013-10-03,-0.0126416236518745,0.05580356121497137,0.08932990574936796,55803.56121497137,89329.90574936796
2013-10-04,-0.0007864127019976,0.05578215646961029,0.08929564119986495,55782.15646961029,89295.64119986496
2013-10-07,0.0097240845399697,0.05544200036528879,0.08875112195991798,55442.00036528879,88751.12195991797
2013-10-08,-0.0140602829456728,0.055619627427355746,0.08903546597609736,55619.62742735574,89035.46597609736
2013-10-09,0.0116793422353752,0.05585927811937504,0.08941909693556939,55859.27811937504,89419.0969355694
2013-10-10,0.0062484788688072,0.05594082201770794,0.08954963177230592,55940.82201770794,89549.63177230592
2013-10-11,0.0064533313677154,0.055892311169887944,0.08947197598530537,55892.311169887944,89471.97598530537
2013-10-14,0.0065326978067309,0.05599966239260985,0.08964382298573041,55999.662392609855,89643.82298573041
2013-10-15,0.005308092009733,0.05581726575603196,0.0893518438718574,55817.26575603196,89351.8438718574
2013-10-16,0.0048607640617913,0.055957828732496356,0.08957685598875519,55957.82873249635,89576.85598875518
2013-10-17,0.0067427733245802,0.05596500530570696,0.08958834419120228,55965.00530570696,89588.34419120228
2013-10-18,0.0086635439175718,0.05592596474280274,0.08952584836246473,55925.96474280274,89525.84836246473
2013-10-21,0.0242093981573993,0.055723151529466046,0.08920118655168352,55723.15152946605,89201.18655168352
2013-10-22,-0.002862215480465,0.055838465618911905,0.08938578044708188,55838.465618911905,89385.78044708188
2013-10-23,0.0097437622425775,0.05573726281944095,0.08922377579466396,55737.26281944095,89223.77579466396
2013-10-24,0.0131515105427946,0.0562197221502302,0.08999609293014715,56219.722150230205,89996.09293014715
2013-10-25,-0.0112486189681897,0.056263913326991835,0.09006683382139356,56263.91332699184,90066.83382139356
2013-10-28,0.0074249483512785,0.056047792025822114,0.08972086852735883,56047.79202582211,89720.86852735883
2013-10-29,-0.0252269161271522,0.055749433124925835,0.0892432579248047,55749.43312492583,89243.2579248047
2013-10-30,0.0157843341494203,0.05577228658892372,0.08927984157180731,55772.28658892372,89279.84157180731
2013-10-31,-0.004200084549483,0.05546355797183133,0.08878563120840856,55463.557971831324,88785.63120840855
2013-11-01,-0.0051213370784202,0.05573777595221835,0.08922459721361366,55737.77595221835,89224.59721361366
2013-11-04,0.0128396141543616,0.05593730131885656,0.08954399586503196,55937.30131885656,89543.99586503196
2013-11-05,-0.0024711283517491,0.049943617188432154,0.0799493530357021,49943.61718843215,79949.3530357021
2013-11-06,-0.0028373041433125,0.050621639641311014,0.08103472609241974,50621.63964131101,81034.72609241975
2013-11-07,-0.0163149575281651,0.05153520980835403,0.08249716209364563,51535.209808354026,82497.16209364563
2013-11-08,0.0156241656472592,0.05162705475934517,0.08264418677517066,51627.05475934517,82644.18677517066
2013-11-11,-0.0029050289033345,0.051924458189782585,0.08312026786806309,51924.458189782585,83120.26786806309
2013-11-12,0.0018473907265537,0.052238480136873426,0.08362295175285667,52238.480136873426,83622.95175285666
2013-11-13,0.0011920717990216,0.05261349462132217,0.08422327201595603,52613.49462132217,84223.27201595603
2013-11-14,0.0143597086228389,0.052913328651046324,0.08470324399323777,52913.32865104632,84703.24399323776
2013-11-15,-0.0060201409475771,0.052897261983051794,0.08467752459636758,52897.261983051794,84677.52459636758
2013-11-18,-0.0121885979147816,0.05343778511042054,0.0855427898047509,53437.78511042054,85542.7898047509
2013-11-19,0.0017722874053769,0.0534388089728584,0.08554442879575942,53438.8089728584,85544.42879575942
2013-11-20,-0.008796233637597,0.053601106172800485,0.08580423288816065,53601.106172800486,85804.23288816065
2013-11-21,0.0118520452023188,0.05379568172490202,0.0861157079150573,53795.68172490202,86115.7079150573
2013-11-22,-0.0025745027558841,0.05396325885420175,0.08638396407721204,53963.25885420175,86383.96407721203
2013-11-25,0.0075510383831137,0.05409988865785282,0.08660268000173316,54099.88865785282,86602.68000173316
2013-11-26,0.0182762895305314,0.054059399701693156,0.08653786559636395,54059.39970169315,86537.86559636395
2013-11-27,0.0232739717368059,0.05436080220277294,0.087020348370364,54360.80220277294,87020.348370364
2013-11-29,0.0183483754490469,0.05458185608842386,0.08737420970718189,54581.856088423854,87374.20970718189
2013-12-02,-0.0087420893476887,0.05454784887125832,0.08731977121906294,54547.84887125832,87319.77121906294
2013-12-03,0.0270074834456713,0.05499412066423881,0.08803415962613925,54994.12066423881,88034.15962613926
2013-12-04,-0.002333322774725,0.054880855063098435,0.08785284493485034,54880.85506309843,87852.84493485033
2013-12-05,0.0051195467692833,0.04225702307313552,0.06764471310048452,42257.023073135526,67644.71310048451
2013-12-06,-0.0139732119975291,0.037291437019368406,0.06511715583476264,37291.43701936841,65117.15583476264
2013-12-09,0.0113808234912009,0.03849795708771212,0.06722394392306562,38497.95708771212,67223.94392306561
2013-12-10,-0.0015545691966842,0.03929946539389554,0.06862351297827511,39299.46539389554,68623.51297827512
2013-12-11,-0.0074362084533306,0.0401518019701205,0.07011183678915112,40151.8019701205,70111.83678915112
2013-12-12,-0.0014617852898172,0.04093479642613012,0.07147907753085954,40934.79642613012,71479.07753085953
2013-12-13,-0.0109599184742361,0.041537488654560535,0.07253148009015808,41537.48865456053,72531.48009015809
2013-12-16,0.0055214958698895,0.042057814869555656,0.07344005766010132,42057.81486955565,73440.05766010133
2013-12-17,-0.0045125017435716,0.0407865650584268,0.07427540217403956,40786.5650584268,74275.40217403957
2013-12-18,-0.0076326002872901,0.04131704581331684,0.07524144752153579,41317.04581331684,75241.4475215358
2013-12-19,-0.0115225371543512,0.04172464204235757,0.07598371090638455,41724.64204235757,75983.71090638454
2013-12-20,0.0083402082380563,0.04194396015208317,0.07638310567720145,41943.96015208317,76383.10567720146
2013-12-23,0.0376593820434685,0.04250655326581004,0.07740763004503064,42506.55326581004,77407.63004503063
2013-12-24,-0.0042538393854725,0.0430393895507713,0.0783779649899255,43039.3895507713,78377.9649899255
2013-12-26,-0.006662960467599,0.043355242031968694,0.07895315611070258,43355.24203196869,78953.15611070258
2013-12-27,-0.0067798073849772,0.043277766031600814,0.07881206648773686,43277.76603160081,78812.06648773687
2013-12-30,-0.0099948433997151,0.043536249740295414,0.07928278475958021,43536.24974029542,79282.78475958022
2013-12-31,0.0116536169045083,0.04375012320456928,0.0796722644215851,43750.12320456928,79672.2644215851
2014-01-02,-0.0141629472788274,0.044039682075728226,0.08019957290116858,44039.682075728226,80199.57290116858
2014-01-03,-0.0222115296867287,0.04407174355204275,0.08025795926060196,44071.743552042746,80257.95926060196
2014-01-06,0.0054385700769212,0.044184232229325465,0.08046280960122837,44184.23222932546,80462.80960122836
2014-01-07,-0.0071775529750473,0.048464139793357286,0.08825684312993558,48464.13979335729,88256.84312993557
2014-01-08,0.0063134388772607,0.048114513666838526,0.08762014766120631,48114.513666838524,87620.14766120631
2014-01-09,-0.0128526485698515,0.047416821789732756,0.08634959828566174,47416.821789732756,86349.59828566175
2014-01-10,-0.006694838947109,0.047059496982468696,0.0856988829403445,47059.4969824687,85698.8829403445
2014-01-13,0.0052216730476855,0.04680956407507713,0.08524373632070532,46809.56407507713,85243.73632070533
2014-01-14,0.0197021967306567,0.046562891814087806,0.08479452758336951,46562.89181408781,84794.52758336952
2014-01-15,0.0198786418456096,0.04586026360729757,0.08351498878025114,45860.26360729757,83514.98878025114
2014-01-16,-0.0055957992967909,0.045605238030180996,0.08305056802606736,45605.238030181,83050.56802606737
2014-01-17,-0.0248064349321715,0.04539434087756802,0.08266650845141944,45394.340877568015,82666.50845141945
2014-01-21,0.0154170196545158,0.045185273102554574,0.08228578031095185,45185.27310255457,82285.78031095186
2014-01-22,0.0044341517337953,0.0451478426335541,0.08221761661208213,45147.8426335541,82217.61661208213
2014-01-23,0.0084313280001448,0.0449906512684243,0.08193135931518604,44990.651268424306,81931.35931518604
2014-01-24,-0.0183443777056883,0.044894610291909116,0.08175646147454575,44894.61029190911,81756.46147454575
2014-01-27,0.0080796167219325,0.034582932578774796,0.04883471844894136,34582.932578774795,48834.71844894136
2014-01-28,-0.0833023037565296,0.034481949641093586,0.048692119977323166,34481.94964109358,48692.119977323164
2014-01-29,-0.011417451859532,0.04478470586703486,0.06430321635381109,44784.70586703486,64303.21635381109
2014-01-30,-0.0019389751848741,0.04464146439208561,0.06409754597201049,44641.46439208561,64097.54597201049
2014-01-31,0.0016389231857099,0.04471215931059343,0.06419905184442638,44712.15931059343,64199.05184442638
2014-02-03,0.0018565142581606,0.04451276116291475,0.06391275003709065,44512.76116291475,63912.75003709066
2014-02-04,0.0143718848173568,0.044790842017084075,0.06431202682105776,44790.842017084076,64312.026821057756
2014-02-05,0.007440963217105,0.04499411056799177,0.06460388586878156,44994.11056799177,64603.88586878156
2014-02-06,0.0058118138031273,0.047975018199160446,0.06888396194892522,47975.01819916045,68883.96194892522
2014-02-07,0.0138929383394608,0.04776063989119089,0.06857615118067194,47760.63989119089,68576.15118067194
2014-02-10,0.0177564168957596,0.047335489219310856,0.0679657071661899,47335.48921931085,67965.7071661899
