Date,log_return,egarch_daily_vol,egarch_annual_vol,realized_21d_annual_vol
2012-04-04,-0.007993149907102017,0.016136752209881228,0.2561629998937061,0.24469683915735926
2012-04-05,0.01489734665733251,0.01636154459623401,0.2597314683991674,0.2445106811422732
2012-04-09,0.004015867349332961,0.01638726394042396,0.2601397503308291,0.24052168018714612
2012-04-10,-0.012319437001271031,0.016349508064024906,0.25954039437392995,0.25025797378826625
2012-04-11,-0.0035708184253389987,0.016437282238709838,0.26093376620043157,0.25182405803691815
2012-04-12,-0.0054923237207509,0.01642663398612499,0.2607647304310101,0.24054042086346347
2012-04-13,-0.028568973136056948,0.01646748210692289,0.2614131742459435,0.2354622642091693
2012-04-16,-0.042356436486224565,0.016523569192024128,0.2623035291195859,0.2789580866544535
2012-04-17,0.04971505589296185,0.016667983091216265,0.26459602869832716,0.32868418444095576
2012-04-18,-0.0022331062620955288,0.01671223229873689,0.26529846309119476,0.3167896608378085
2012-04-19,-0.034960037432490466,0.01666146836195738,0.2644926105774596,0.3382990229434805
2012-04-20,-0.024923239428278062,0.016652123910210464,0.2643442720046961,0.34774070476514224
2012-04-23,-0.002236509298501995,0.016579441703951803,0.2631904777496966,0.34758436134429044
2012-04-24,-0.02017767252687516,0.01662851204564389,0.26396944527489397,0.35299082559450884
2012-04-25,0.08502223478002474,0.01677778089946272,0.2663390148690476,0.46239342610927986
2012-04-26,-0.0037777230276167116,0.016780396951718995,0.26638054341116874,0.4604653185442157
2012-04-27,-0.00776345903176572,0.016734113695693754,0.26564581949931404,0.4606407510825914
2012-04-30,-0.03205079648679685,0.016717018276132787,0.2653744381270143,0.47152415913866286
2012-05-01,-0.0031729064677190957,0.01671629708019353,0.26536298949640336,0.468407707884462
2012-05-02,0.006591985421650865,0.01667686125188671,0.2647369651297292,0.4542522323222223
2012-05-03,-0.0071246123353388355,0.01666175099704529,0.26449709727038595,0.4487259004241624
2012-05-04,-0.028893278506632487,0.01900038805709705,0.3016218096768031,0.4569883129077303
2012-05-07,0.007455672144995934,0.018727292162258123,0.2972865467459044,0.45367576972182017
2012-05-08,-0.0022852569937322903,0.018561644379925267,0.2946569697222118,0.45260664373778203
2012-05-09,0.0017580347260034907,0.01832488081355033,0.2908984646253189,0.4525168372773332
2012-05-10,0.0023513847994826613,0.017988081665885464,0.2855519439063204,0.4531703016515976
2012-05-11,-0.006700279848856082,0.017870453194555592,0.28368464981288316,0.45322514995212215
2012-05-14,-0.01509436502485217,0.017665280169320962,0.2804276290098255,0.44656041436761296
2012-05-15,-0.009087359347856537,0.01743624940666594,0.2767918783664136,0.4247532681266186
2012-05-16,-0.012900107934422906,0.01735285503947565,0.27546803382843893,0.38136885995552033
2012-05-17,-0.029662651467441348,0.017127454818906464,0.2718899162539279,0.39036779518338277
2012-05-18,0.0004906780139552191,0.017002007320727097,0.2698984989572609,0.3769498143912736
2012-05-21,0.05662606219716154,0.01697241281460444,0.2694287007370149,0.4250595057009723
2012-05-22,-0.007708452174026242,0.016902868438889072,0.26832471799765834,0.4256851168191846
2012-05-23,0.024106942945211658,0.016776771297877132,0.2663229879407353,0.4284982701223119
2012-05-24,-0.009225978705761593,0.01683922286361783,0.26731437581235423,0.3005450230278083
2012-05-25,-0.005374640309726777,0.01676017894557356,0.26605959251357036,0.3006063384217815
2012-05-29,0.017593071992337363,0.016629367187278248,0.2639830202274955,0.3090016389636685
2012-05-30,0.011985136491249508,0.016598100037457552,0.2634866696117073,0.2931707444700264
2012-05-31,-0.0024893590059006337,0.016611686740033122,0.26370235182862145,0.2930986556915018
2012-06-01,-0.029403134863554448,0.016521442264182614,0.26226976518683454,0.308459782683625
2012-06-04,0.005864568173352795,0.0166076937573644,0.2636389651938365,0.30906197410089176
2012-06-05,-0.002590066233478943,0.017844858045193018,0.28327833941298564,0.29263562030314183
2012-06-06,0.015216634736509005,0.01753566321634386,0.2783700236701733,0.29640597763690524
2012-06-07,0.0004547997164999197,0.017413432884957315,0.27642967731306645,0.29627249346915957
2012-06-08,0.01492996932698888,0.017347492130448318,0.2753829002868978,0.3005740611628813
2012-06-11,-0.01589265018969981,0.017295671610005267,0.2745602750274843,0.306075483061665
2012-06-12,0.008698958404100494,0.017123365291593296,0.27182499702042523,0.30644196756812475
2012-06-13,-0.006966710470645137,0.016991352757572995,0.2697293630106582,0.3024012318132581
2012-06-14,-0.001102063296163597,0.01695052749905561,0.26908128212317667,0.3002443744871719
2012-06-15,0.004538938996460086,0.016854122430926897,0.2675508991108078,0.2957088313807222
2012-06-18,0.020088525060091896,0.016862691761573897,0.26768693301757324,0.2774283244194997
2012-06-19,0.0027788046587974074,0.016842005685916893,0.2673585517468315,0.27709827696831063
2012-06-20,-0.0028468971488747295,0.01677178505412421,0.2662438337750558,0.20408341601963992
2012-06-21,-0.013873350935979176,0.016678601547378682,0.26476459146420633,0.2088521709565803
2012-06-22,0.007639165285807342,0.016619261823115856,0.2638226025446069,0.19388272340736934
2012-06-25,-0.019655830936563493,0.016425920424618167,0.26075340299325694,0.20389063387022544
2012-06-26,0.0022057320150943196,0.016455859275151693,0.261228667511562,0.2028471648078859
2012-06-27,0.0043079791235089634,0.016395969678191652,0.26027794963350503,0.19403300043196872
2012-06-28,-0.009531954857351197,0.016336552269850757,0.2593347275173971,0.1918497816825012
2012-06-29,0.025933339568194432,0.016365157651210983,0.2597888238688211,0.21288205259953022
2012-07-02,0.014483579769275346,0.016332029405324328,0.2592629292688937,0.18800143933310295
2012-07-03,0.011561306917196467,0.016237614824519096,0.2577641442631994,0.19026842227805088
2012-07-05,0.017414216918253397,0.013649950231629588,0.21668624232780237,0.19557369032799798
2012-07-06,-0.006678769873405859,0.014046655615743565,0.222983745068558,0.19421119347644858
2012-07-09,0.013134312221078416,0.01446909321569241,0.22968973407200383,0.19723752710291567
2012-07-10,-0.009295500859967526,0.014718085958647216,0.2336423713287133,0.1972295640191298
2012-07-11,-0.0062346366661450055,0.014863126225231902,0.23594481418155483,0.1886976785548972
2012-07-12,-0.009191103251491285,0.015057811123597813,0.23903534113213135,0.19167887895648467
2012-07-13,0.01008408882270823,0.015105041308734073,0.23978509707760784,0.19090329389618563
2012-07-16,0.0032020724515456765,0.015260474433175691,0.24225252143425352,0.19041754771772584
2012-07-17,4.9130974895546966e-05,0.015530039416730715,0.24653173288620037,0.19055394031282247
2012-07-18,-0.0011208496143350769,0.015611450964534684,0.24782410114222925,0.1799623537076663
2012-07-19,0.013207340354983183,0.015572193337019093,0.2472009056254173,0.18436843143657114
2012-07-20,-0.01644543129440672,0.01571846939513207,0.24952296606059593,0.19472363112716942
2012-07-23,-0.0007780038792659328,0.01571957573359009,0.24954052863915066,0.18683334109416663
2012-07-24,-0.004831222364633205,0.01571576607397231,0.24948005216757993,0.18717629813876904
2012-07-25,-0.04414409693978986,0.015801660524014407,0.2508435842904522,0.23515063351688312
2012-07-26,-0.000156372538663336,0.015692078217124168,0.24910401909770624,0.2350579929097742
2012-07-27,0.01772405718815638,0.015753278240484992,0.25007553934997073,0.24246363324961995
2012-07-30,0.016726238540816774,0.01572166628021262,0.24957371503795503,0.24530765529405515
2012-07-31,0.026092789104464883,0.01573452068468907,0.2497777723829342,0.24550318169360585
2012-08-01,-0.006488836892063328,0.015761429343415238,0.2502049340975567,0.2429461519920341
2012-08-02,0.0016138170214342526,0.015806656948280363,0.25092290006676593,0.23999287440907668
2012-08-03,0.012930223824882346,0.015223369586997115,0.2416635002617106,0.23652655064521222
2012-08-06,0.011064088524924635,0.015436689169725877,0.24504984365579285,0.23777338424790712
2012-08-07,-0.0026378598591709585,0.015660836848241357,0.24860807774161933,0.23412535103823084
2012-08-08,-0.001692136060538947,0.015730628191765676,0.2497159809734019,0.23156772586361027
2012-08-09,0.0056868981202937464,0.01587198038247746,0.2519598774367872,0.23061793585057
2012-08-10,0.0015616292829580393,0.015852936056466548,0.25165755813371693,0.22733882204590442
2012-08-13,0.013262052385678815,0.015841256232632297,0.25147214667838214,0.22902595737295733
2012-08-14,0.002678639522038052,0.015908998926169177,0.2525475285998236,0.22900239246782114
2012-08-15,-0.0013623081402220885,0.015871032438429595,0.2519448292915425,0.22921450614942443
2012-08-16,0.008696643885954744,0.015969355010175153,0.2535056517301608,0.2300288989536377
2012-08-17,0.018327351280723526,0.01597399960018929,0.25357938231087634,0.23368375307528932
2012-08-20,0.02595172913602541,0.016011728951961783,0.25417831720238254,0.23593598621726122
2012-08-21,-0.013760132534527118,0.016070061947250452,0.2551043247949624,0.24393463647535657
2012-08-22,0.01933801059274499,0.015996365129903826,0.2539344240882657,0.2470649319991422
2012-08-23,-0.009373247139658954,0.015984558938934045,0.25374700661684385,0.1795003043482268
2012-08-24,0.000889930139552116,0.015934168341646945,0.2529470806838178,0.17901349351936438
2012-08-27,0.01861296131757212,0.015962761573894035,0.25340098417404966,0.17970890568086692
2012-08-28,-0.0013031738021051335,0.01602080554548462,0.2543224036576608,0.17832884001242033
2012-08-29,-0.0019725518739294756,0.016056996392633312,0.25489691554541394,0.16486446640427355
2012-08-30,-0.01435740105076852,0.01601434047981166,0.2542197739217787,0.17370451206859094
2012-08-31,0.0020611324255958626,0.01604303158914853,0.25467523116264223,0.17361828718949748
2012-09-04,0.014520661778384288,0.014501521932032958,0.2302045239846487,0.17467496450076075
2012-09-05,-0.007047432705469865,0.01484954879264031,0.23572927912107425,0.17745012081960002
2012-09-06,0.008971983874212676,0.015164207506687503,0.2407243313524438,0.17676662047171893
2012-09-07,0.006147031004412905,0.015297847824243873,0.24284580562475894,0.17551600108049928
2012-09-10,-0.026356942814513146,0.015360481029098658,0.24384007692792328,0.2056347750099228
2012-09-11,-0.0032495090331997774,0.015419531066550219,0.24477746721195856,0.20676597937473132
2012-09-12,0.013831048023910983,0.015534521232122156,0.2466028794998875,0.2071347071193791
2012-09-13,0.019501247239958584,0.015592709808512946,0.24752659451353698,0.21494183921437693
2012-09-14,0.012079189141952468,0.01565172854098197,0.24846348784638075,0.21598015247237423
2012-09-17,0.012221099693281761,0.01569166934026724,0.24909752837882454,0.21721388082070126
2012-09-18,0.0030387911390592714,0.015612657132205793,0.24784324846041247,0.21135099197354645
2012-09-19,0.0002708511452743209,0.015516004200430844,0.2463089307346416,0.1955657116364266
2012-09-20,-0.0048538912584386975,0.01567511460280315,0.2488347300687249,0.18849856992380046
2012-09-21,0.0019871225510007112,0.015801236481936515,0.25083685283115104,0.1788855807211385
2012-09-24,-0.01337292027124329,0.01572869874866402,0.2496853520137069,0.18263547996124482
2012-09-25,-0.02528863114178522,0.015700567742357972,0.24923878613281217,0.20566933285049332
2012-09-26,-0.012489635074020034,0.015829348449898938,0.2512831164877102,0.19973997689581555
2012-09-27,0.02397418711570508,0.015837186370271383,0.2514075396163187,0.21727485079278652
2012-09-28,-0.021091657592882167,0.015745940761102247,0.2499590604757899,0.2297081359356029
2012-10-01,-0.011624760015397168,0.01583986996471055,0.2514501403573534,0.22781113338527337
2012-10-02,0.002907227357609874,0.015839951428674157,0.2514514335576845,0.22794149329371008
2012-10-03,0.015216988481647552,0.017820512955329982,0.28289187309244695,0.22852328981229475
2012-10-04,-0.006949583202666992,0.01776797793369731,0.28205790547827825,0.22848686003654062
2012-10-05,-0.0215408553453488,0.017673542772005113,0.2805587937611319,0.23725937456925655
2012-10-08,-0.022344402499714807,0.01731980520166994,0.2749433839182093,0.24576622375121257
2012-10-09,-0.00364229465506498,0.017206969233709853,0.2731521684572155,0.2307676549485911
2012-10-10,0.007926397949087073,0.01705587398651086,0.2707536057669813,0.2332227375500993
2012-10-11,-0.020189412575086586,0.016975650626587558,0.26948009940881085,0.23492393541625803
2012-10-12,0.0025598960322795778,0.016822653098613024,0.26705133894744126,0.22136253884312593
2012-10-15,0.007987582952500715,0.016670664438986616,0.26463859377460014,0.2180781619254058
2012-10-16,0.02340241388251565,0.01656575022010684,0.2629731321816972,0.23161685120472914
2012-10-17,-0.008003844212596926,0.016521119755147418,0.26226464551461837,0.23082871265903407
2012-10-18,-0.018744024408576473,0.01644691790769634,0.26108672770355573,0.23568569125385888
2012-10-19,-0.036704967672979594,0.01621612917608026,0.25742307016804267,0.26006908937030127
2012-10-22,0.03889985814076006,0.01614648408421698,0.25631748860940373,0.3030845237776413
2012-10-23,-0.03314422253508063,0.016171883430514872,0.2567206907320107,0.31758851391127757
2012-10-24,0.005640932642050937,0.0160980374896426,0.25554842276273304,0.3115187863864263
2012-10-25,-0.011888762043413341,0.016055387802482928,0.25487137996841785,0.3113239276761819
2012-10-26,-0.009130439136297805,0.015969783731496334,0.2535124574701464,0.29428435446800255
2012-10-31,-0.014474951632925502,0.016048945969304163,0.2547691190369476,0.29080620457229306
2012-11-01,0.0020471311313050543,0.016109625364870712,0.25573237457919645,0.29098781390517875
2012-11-02,-0.033650582114542804,0.016133416203058942,0.25611004242716345,0.306004771984109
2012-11-05,0.013467002730239814,0.023792359242560845,0.37769199395595054,0.3044954539767792
2012-11-06,-0.003032738573359469,0.022865654995051603,0.3629810200890503,0.3047400508523903
2012-11-07,-0.039013754692616164,0.021736132774226168,0.34505041070929743,0.3212375155390415
2012-11-08,-0.036965334880080726,0.020912086848557502,0.33196908718000556,0.3336526641107101
2012-11-09,0.017164944023338808,0.0200292665084131,0.31795474874577634,0.3446312800293021
2012-11-12,-0.007762695598541612,0.01926372831592102,0.3058022066870407,0.34035984363545296
2012-11-13,0.00012948165185730525,0.018825801690808986,0.2988503370317992,0.3382308126827343
2012-11-14,-0.011151278216097422,0.018438852290807533,0.29270770573758215,0.3368204812565813
2012-11-15,-0.02119583744265504,0.018245246667687155,0.2896343117503809,0.3352137402843562
2012-11-16,0.00391165678323642,0.017773657842063858,0.28214807122832336,0.3180035546571472
2012-11-19,0.06962713651588906,0.01746378528123072,0.27722899682380003,0.4204214455358696
2012-11-20,-0.00855650445758764,0.017369409067119757,0.2757308208704957,0.4180042505339014
2012-11-21,0.0014076607251176131,0.01718820007504091,0.2728542173002799,0.4027418081866357
2012-11-23,0.01729637997620569,0.017134106676628683,0.2719955112216654,0.38027692901260113
2012-11-26,0.031061234706365515,0.016952214706116006,0.2691080657049292,0.3848386718471281
2012-11-27,-0.008090409869442337,0.016896865498707895,0.2682294242765308,0.3844913666205201
2012-11-28,-0.0031512424896939636,0.01681981295113626,0.2670062530039797,0.38294083762625275
2012-11-29,0.01095301060301341,0.01681110641221211,0.2668680409833392,0.38448460284349867
2012-11-30,-0.006946795852693403,0.016772200708329514,0.2662504320810076,0.3820247942758679
2012-12-03,0.001553594374822411,0.01657720915275719,0.26315503709819565,0.3819856431949808
2012-12-04,-0.017796951437705356,0.01660586329474818,0.2636099075006362,0.3684176437719514
2012-12-05,-0.06652121213270089,0.017024061316173886,0.2702485952814662,0.43086266598079725
2012-12-06,0.01556127070477004,0.017111698092390392,0.2716397859749,0.4359934627242625
2012-12-07,-0.025896649202610023,0.017217563551294914,0.27332034803505856,0.42447562708999775
2012-12-10,-0.006452651739061314,0.017230916779005453,0.27353232395339117,0.4056965023649906
2012-12-11,0.02160183964646253,0.017123640930104423,0.2718293726461384,0.4084411703712543
2012-12-12,-0.004424143485438755,0.017126242325656224,0.271870668520289,0.40785609544213947
2012-12-13,-0.01742309952100285,0.01709854582380548,0.27143100018378796,0.41211321685036695
2012-12-14,-0.03829317957109907,0.01700149341291753,0.26989034092369535,0.4306998948733519
2012-12-17,0.01757704990608032,0.016978957555579276,0.26953259527910345,0.4303968346599709
2012-12-18,0.028632003605879242,0.016888232925386965,0.2680923864234405,0.44203739216531696
2012-12-19,-0.014317471604416158,0.016843307106764425,0.2673792111623131,0.3658528678884549
2012-12-20,-0.008740422867665259,0.016829831981148485,0.2671653001747223,0.3658858340696731
2012-12-21,-0.004610450649089748,0.016741865738201144,0.26576887935907817,0.3654731832930356
2012-12-24,0.001615651799421572,0.016707479349657356,0.26522301236364315,0.3580652948644198
2012-12-26,-0.013879474854924936,0.016809821535062976,0.26684764419092794,0.334954536149043
2012-12-27,0.004006954786440625,0.01677664193213316,0.26632093432321496,0.33690186700676455
2012-12-28,-0.01067681382155244,0.016675287346281417,0.26471198015281705,0.3370958724508152
2012-12-31,0.04335658864218667,0.016798755056935934,0.266671969296847,0.37470856823945453
2013-01-02,0.031190104568871637,0.016993045568913505,0.2697562355575994,0.394784411541471
2013-01-03,-0.01270251345507327,0.01685819793458333,0.2676155957256613,0.3957797832366057
2013-01-04,-0.028249956891041463,0.0169217681520893,0.2686247416435278,0.40206963127903506
2013-01-07,-0.005899372540844437,0.020887567808262703,0.3315798594819695,0.33254517875187023
2013-01-08,0.002687717039391197,0.02023685805380818,0.32125016236614606,0.3272519149986846
2013-01-09,-0.015752650671387262,0.01987335205050494,0.3154796834572297,0.31969757987593467
2013-01-10,0.012319977165135025,0.0194697743286776,0.30907308573738285,0.3226077042712048
2013-01-11,-0.006150483653168873,0.019139353222024372,0.3038278132805957,0.31274842009477405
2013-01-14,-0.036303361462555035,0.018919854209398707,0.30034337447800524,0.3347254489343111
2013-01-15,-0.032058328176336866,0.018765407244516058,0.297891604919036,0.346091734634068
2013-01-16,0.040670199875844026,0.01839068181010456,0.2919430230627351,0.35577508355284354
2013-01-17,-0.006760737445021721,0.0181790829104969,0.2885839946663944,0.3502725544913778
2013-01-18,-0.005345175967089139,0.017923621393243046,0.2845286688011888,0.33277539894503433
2013-01-22,0.009494472895418134,0.017693460161355236,0.28087497251504834,0.33290642987590663
2013-01-23,0.018140314868169572,0.017631684385975482,0.27989431248283025,0.339005630893926
2013-01-24,-0.131884855749812,0.017653388609273294,0.2802388563463052,0.5672922426607054
2013-01-25,-0.023856139808094198,0.01768562899599831,0.2807506566189868,0.5694060210099491
2013-01-28,0.022367640537895528,0.017602011425190803,0.2794232688334348,0.5784495780292394
2013-01-29,0.018588820497574588,0.017527703134836852,0.27824366129367323,0.5838897777964782
2013-01-30,-0.003147103747816035,0.01759287196238363,0.2792781843592078,0.5836414186508977
2013-01-31,-0.002937598472522642,0.017440653086840504,0.2768617846219858,0.5565097351203674
2013-02-01,-0.004114144228045382,0.017549726163782663,0.2785932660399152,0.538812965258739
2013-02-04,-0.02522581220568588,0.017481641148126274,0.2775124499232947,0.5416100268048615
2013-02-05,0.034486001830817216,0.01755460260932365,0.2786706772130156,0.557873827433105
2013-02-06,-0.0010709899612973196,0.021242221550600147,0.33720981310454906,0.5582116721474808
2013-02-07,0.02930034232236645,0.020867144740266044,0.3312556533284008,0.5711742291321494
2013-02-08,0.014334724990925012,0.0205609112411467,0.3263943472376794,0.5736753374927106
2013-02-11,0.0103673122228592,0.020261883524544656,0.32164742939821234,0.5730248225439619
2013-02-12,-0.0253851115981256,0.01993681925080801,0.3164871940276984,0.5778462495845363
2013-02-13,-0.0019041904680961639,0.01991722518105834,0.3161761478133227,0.5663726159486259
2013-02-14,-0.0008998630636418314,0.019651272306396055,0.3119542768124079,0.5565264366752036
2013-02-15,-0.013876394038968894,0.019368574992313706,0.307466596076201,0.5359521984082505
2013-02-19,-0.00036964196567496597,0.019371869611918568,0.30751889654103515,0.5360327842522045
2013-02-20,-0.024516046640396777,0.01906885707893554,0.30270872170258206,0.5407547697876962
2013-02-21,-0.0062354550163006665,0.019021645456411395,0.3019592604294376,0.5382322436337788
2013-02-22,0.010592477568548624,0.018777991003724192,0.2980913659035742,0.5346586672101387
2013-02-25,-0.01792771955372629,0.018651484534123276,0.29608313795674557,0.28302763178435963
2013-02-26,0.013837847038793377,0.01864796431947288,0.2960272562815865,0.2738813037249335
2013-02-27,-0.009848356406712812,0.01858090490120659,0.2949627210188029,0.26518255296317383
2013-02-28,-0.007156052278948599,0.01854401783778058,0.2943771570402788,0.2569662196292165
2013-03-01,-0.025073922883358628,0.01850594902070435,0.29377283330413806,0.26964055400715903
2013-03-04,-0.02450402339211043,0.01838455657120165,0.2918457879095874,0.2801716037481842
2013-03-05,0.02605900143779911,0.0183570687239247,0.2914094318617594,0.29835437827994543
2013-03-06,-0.012791825116210114,0.018370208421149357,0.2916180180887142,0.28920250434203887
2013-03-07,0.011492508167682181,0.018444990187402435,0.29280514182536105,0.2628708038980189
2013-03-08,0.0026438528381980803,0.019834788907999463,0.31486751254817386,0.263465643082641
2013-03-11,0.014144885485008632,0.019734789936723205,0.31328007809201824,0.24502432851475445
2013-03-12,-0.021794677812636946,0.0195564360616433,0.3104487980990616,0.24442631166185377
2013-03-13,-0.00018702193854091992,0.019494679536781735,0.30946844365934595,0.23878275973785357
2013-03-14,0.009641964905089177,0.01953029613121767,0.31003383956789315,0.23261997541806922
2013-03-15,0.025476229710975944,0.019296461629245285,0.3063218319268997,0.2537308502094966
2013-03-18,0.026819677733516352,0.019213168333330456,0.30499959184568237,0.2732716463412873
2013-03-19,-0.0027021882824750164,0.01912252009414309,0.30356059565962834,0.26941488624472454
2013-03-20,-0.005316722823801953,0.019099150117518646,0.30318960878186635,0.26990839669751204
2013-03-21,0.0014363927595580643,0.01912518913983702,0.3036029654464924,0.2558115577242953
2013-03-22,0.02007424949073614,0.01921302913766582,0.30499738218300915,0.2633250681108368
2013-03-25,0.0036089489582120573,0.019008042688197606,0.3017433231784231,0.2614456355043919
2013-03-26,-0.005277077883099367,0.018982859540979915,0.30134355310981553,0.25324879393652655
2013-03-27,-0.019842513325406964,0.018836470874186516,0.2990197050672537,0.26008228518356014
2013-03-28,-0.02105743844531985,0.018811359004366684,0.2986210664922591,0.26837516161096353
2013-04-01,-0.03155442067426658,0.018650402629072412,0.29606596324650497,0.28886389030005943
2013-04-02,0.0020489858067698004,0.018658578379127374,0.29619574925506603,0.27580148978856367
2013-04-03,0.005106133887803121,0.01871869083275865,0.2971500048731036,0.26145643884521685
2013-04-04,-0.009933967771923714,0.018634601067784952,0.29581512123754594,0.2479514070681951
2013-04-05,-0.010623298874981568,0.018597441269803852,0.2952252277321816,0.24669418615376634
2013-04-08,0.007086915942571239,0.018610656060965375,0.29543500603842787,0.24450845465554163
2013-04-09,0.001805011269760771,0.019745600694852993,0.3134516935569912,0.24439040866117412
2013-04-10,0.020193685581521535,0.019800054826728548,0.314316126101807,0.24980384941033104
2013-04-11,-0.003126589480406996,0.01972431513118264,0.31311379570906567,0.2375768213699774
